,surface,tourney_date,winner_id,winner_hand,winner_ht,winner_age,loser_id,loser_hand,loser_ht,loser_age,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points,Month,Quarter
1259,Clay,2019-05-27,105332,R,196.0,30.0506502396,105657,R,193.0,28.6078028747,5,38.0,1168.0,83.0,667.0,5,2
1260,Clay,2019-05-27,105732,R,188.0,28.191649555100003,106421,R,,23.288158795300003,5,43.0,1053.0,14.0,2625.0,5,2
1261,Clay,2019-05-27,106228,R,,25.7796030116,105932,R,185.0,27.255304585900003,5,78.0,695.0,16.0,1970.0,5,2
1262,Clay,2019-05-27,104755,R,185.0,32.93908282,104999,L,190.0,31.7618069815,5,39.0,1125.0,102.0,570.0,5,2
1263,Clay,2019-05-27,144895,L,,20.1040383299,106072,U,,26.5790554415,5,110.0,515.0,212.0,234.0,5,2
1264,Clay,2019-05-27,105550,L,185.0,29.0266940452,105819,R,,27.808350444899997,5,23.0,1460.0,101.0,572.0,5,2
1265,Clay,2019-05-27,105676,R,163.0,28.4681724846,105575,R,175.0,28.930869267600002,5,29.0,1325.0,73.0,734.0,5,2
1266,Clay,2019-05-27,200175,R,,19.7371663244,106045,R,180.0,26.7734428474,5,85.0,656.0,81.0,675.0,5,2
1267,Clay,2019-05-27,120424,U,,29.5770020534,106293,R,,25.297741273099998,5,114.0,504.0,178.0,286.0,5,2
1268,Clay,2019-05-27,104745,L,185.0,32.9801505818,105870,U,,27.5345653662,5,2.0,7945.0,180.0,284.0,5,2
1269,Clay,2019-05-27,104925,R,188.0,32.0136892539,105967,R,,27.1540041068,5,1.0,12355.0,104.0,548.0,5,2
1270,Clay,2019-05-27,106099,R,,26.4449007529,104468,R,183.0,34.4120465435,5,147.0,388.0,33.0,1235.0,5,2
1271,Clay,2019-05-27,105526,R,,29.0869267625,105430,R,,29.5386721424,5,45.0,1035.0,40.0,1101.0,5,2
1272,Clay,2019-05-27,106432,R,,22.5297741273,144750,R,,22.250513347,5,15.0,2525.0,90.0,617.0,5,2
1273,Clay,2019-05-27,104926,R,178.0,32.0082135524,105643,L,190.0,28.6406570842,5,12.0,2785.0,75.0,731.0,5,2
1274,Clay,2019-05-27,105138,R,183.0,31.1156741958,126203,R,,21.5770020534,5,21.0,1690.0,42.0,1055.0,5,2
1275,Clay,2019-05-27,105583,R,180.0,28.9062286105,200611,U,,20.6488706366,5,35.0,1226.0,273.0,151.0,5,2
1276,Clay,2019-05-27,100644,R,198.0,22.0999315537,144707,R,,20.7118412047,5,5.0,4360.0,148.0,386.0,5,2
1277,Clay,2019-05-27,106233,R,185.0,25.7275838467,122330,R,,21.941136208099998,5,4.0,4685.0,91.0,616.0,5,2
1278,Clay,2019-05-27,104655,R,180.0,33.3990417522,106378,R,,24.3805612594,5,47.0,983.0,30.0,1325.0,5,2
1279,Clay,2019-05-27,126156,R,,23.5592060233,104269,L,188.0,35.5290896646,5,146.0,388.0,27.0,1370.0,5,2
1280,Clay,2019-05-27,104792,R,193.0,32.733744011,105173,L,183.0,30.907597535900003,5,17.0,1965.0,48.0,976.0,5,2
1281,Clay,2019-05-27,111575,R,,23.014373716599998,106296,R,183.0,25.273100616,5,11.0,2800.0,127.0,438.0,5,2
1282,Clay,2019-05-27,105373,L,190.0,29.8754277892,106298,R,185.0,25.2539356605,5,55.0,883.0,26.0,1385.0,5,2
1283,Clay,2019-05-27,111442,R,,25.1006160164,103333,R,208.0,40.2409308693,5,69.0,757.0,94.0,599.0,5,2
1284,Clay,2019-05-27,105223,R,198.0,30.672142368200003,106415,L,,23.663244353200003,5,9.0,3235.0,72.0,741.0,5,2
1285,Clay,2019-05-27,126774,R,,20.7885010267,106198,R,,25.943874058899997,5,6.0,4080.0,86.0,651.0,5,2
1286,Clay,2019-05-27,105936,R,185.0,27.2443531828,106148,R,,26.176591375799998,5,60.0,838.0,76.0,707.0,5,2
1287,Clay,2019-05-27,104527,R,183.0,34.162902121799995,106426,R,,22.989733059499997,5,28.0,1365.0,37.0,1201.0,5,2
1288,Clay,2019-05-27,105777,R,188.0,28.0301163587,105227,R,198.0,30.6584531143,5,46.0,997.0,13.0,2710.0,5,2
1289,Clay,2019-05-27,103917,R,190.0,37.3442847365,104259,R,178.0,35.6112251882,5,252.0,182.0,54.0,895.0,5,2
1290,Clay,2019-05-27,104919,R,188.0,32.0328542094,106043,R,170.0,26.7761806982,5,68.0,770.0,20.0,1755.0,5,2
1291,Clay,2019-05-27,134770,R,,20.4271047228,126610,R,,23.1211498973,5,63.0,810.0,31.0,1320.0,5,2
1292,Clay,2019-05-27,103819,R,185.0,37.7987679671,106214,R,,25.8617385352,5,3.0,5950.0,144.0,391.0,5,2
1293,Clay,2019-05-27,105453,R,178.0,29.4072553046,104542,R,188.0,34.108145106100004,5,7.0,3860.0,82.0,670.0,5,2
1294,Clay,2019-05-27,111513,R,,23.983572895300004,200615,R,,19.8083504449,5,32.0,1314.0,109.0,520.0,5,2
1295,Clay,2019-05-27,105807,R,188.0,27.874058863800002,200282,R,,20.2710472279,5,57.0,860.0,25.0,1410.0,5,2
1296,Clay,2019-05-27,105332,R,196.0,30.0506502396,105732,R,188.0,28.191649555100003,5,38.0,1168.0,43.0,1053.0,5,2
1297,Clay,2019-05-27,106228,R,,25.7796030116,104755,R,185.0,32.93908282,5,78.0,695.0,39.0,1125.0,5,2
1298,Clay,2019-05-27,144895,L,,20.1040383299,105550,L,185.0,29.0266940452,5,110.0,515.0,23.0,1460.0,5,2
1299,Clay,2019-05-27,105676,R,163.0,28.4681724846,200175,R,,19.7371663244,5,29.0,1325.0,85.0,656.0,5,2
1300,Clay,2019-05-27,104745,L,185.0,32.9801505818,120424,U,,29.5770020534,5,2.0,7945.0,114.0,504.0,5,2
1301,Clay,2019-05-27,104925,R,188.0,32.0136892539,106099,R,,26.4449007529,5,1.0,12355.0,147.0,388.0,5,2
1302,Clay,2019-05-27,105526,R,,29.0869267625,106432,R,,22.5297741273,5,45.0,1035.0,15.0,2525.0,5,2
1303,Clay,2019-05-27,104926,R,178.0,32.0082135524,105138,R,183.0,31.1156741958,5,12.0,2785.0,21.0,1690.0,5,2
1304,Clay,2019-05-27,100644,R,198.0,22.0999315537,105583,R,180.0,28.9062286105,5,5.0,4360.0,35.0,1226.0,5,2
1305,Clay,2019-05-27,106233,R,185.0,25.7275838467,104655,R,180.0,33.3990417522,5,4.0,4685.0,47.0,983.0,5,2
1306,Clay,2019-05-27,104792,R,193.0,32.733744011,126156,R,,23.5592060233,5,17.0,1965.0,146.0,388.0,5,2
1307,Clay,2019-05-27,111575,R,,23.014373716599998,105373,L,190.0,29.8754277892,5,11.0,2800.0,55.0,883.0,5,2
1308,Clay,2019-05-27,105223,R,198.0,30.672142368200003,111442,R,,25.1006160164,5,9.0,3235.0,69.0,757.0,5,2
1309,Clay,2019-05-27,126774,R,,20.7885010267,105936,R,185.0,27.2443531828,5,6.0,4080.0,60.0,838.0,5,2
1310,Clay,2019-05-27,104527,R,183.0,34.162902121799995,105777,R,188.0,28.0301163587,5,28.0,1365.0,46.0,997.0,5,2
1311,Clay,2019-05-27,104919,R,188.0,32.0328542094,103917,R,190.0,37.3442847365,5,68.0,770.0,252.0,182.0,5,2
1312,Clay,2019-05-27,103819,R,185.0,37.7987679671,134770,R,,20.4271047228,5,3.0,5950.0,63.0,810.0,5,2
1313,Clay,2019-05-27,105453,R,178.0,29.4072553046,111513,R,,23.983572895300004,5,7.0,3860.0,32.0,1314.0,5,2
1314,Clay,2019-05-27,105332,R,196.0,30.0506502396,105807,R,188.0,27.874058863800002,5,38.0,1168.0,57.0,860.0,5,2
1315,Clay,2019-05-27,106228,R,,25.7796030116,144895,L,,20.1040383299,5,78.0,695.0,110.0,515.0,5,2
1316,Clay,2019-05-27,104745,L,185.0,32.9801505818,105676,R,163.0,28.4681724846,5,2.0,7945.0,29.0,1325.0,5,2
1317,Clay,2019-05-27,104925,R,188.0,32.0136892539,105526,R,,29.0869267625,5,1.0,12355.0,45.0,1035.0,5,2
1318,Clay,2019-05-27,100644,R,198.0,22.0999315537,104926,R,178.0,32.0082135524,5,5.0,4360.0,12.0,2785.0,5,2
1319,Clay,2019-05-27,106233,R,185.0,25.7275838467,104792,R,193.0,32.733744011,5,4.0,4685.0,17.0,1965.0,5,2
1320,Clay,2019-05-27,111575,R,,23.014373716599998,105223,R,198.0,30.672142368200003,5,11.0,2800.0,9.0,3235.0,5,2
1321,Clay,2019-05-27,104527,R,183.0,34.162902121799995,126774,R,,20.7885010267,5,28.0,1365.0,6.0,4080.0,5,2
1322,Clay,2019-05-27,103819,R,185.0,37.7987679671,104919,R,188.0,32.0328542094,5,3.0,5950.0,68.0,770.0,5,2
1323,Clay,2019-05-27,105453,R,178.0,29.4072553046,105332,R,196.0,30.0506502396,5,7.0,3860.0,38.0,1168.0,5,2
1324,Clay,2019-05-27,104745,L,185.0,32.9801505818,106228,R,,25.7796030116,5,2.0,7945.0,78.0,695.0,5,2
1325,Clay,2019-05-27,104925,R,188.0,32.0136892539,100644,R,198.0,22.0999315537,5,1.0,12355.0,5.0,4360.0,5,2
1326,Clay,2019-05-27,106233,R,185.0,25.7275838467,111575,R,,23.014373716599998,5,4.0,4685.0,11.0,2800.0,5,2
1327,Clay,2019-05-27,103819,R,185.0,37.7987679671,104527,R,183.0,34.162902121799995,5,3.0,5950.0,28.0,1365.0,5,2
1328,Clay,2019-05-27,104745,L,185.0,32.9801505818,105453,R,178.0,29.4072553046,5,2.0,7945.0,7.0,3860.0,5,2
1329,Clay,2019-05-27,106233,R,185.0,25.7275838467,104925,R,188.0,32.0136892539,5,4.0,4685.0,1.0,12355.0,5,2
1330,Clay,2019-05-27,104745,L,185.0,32.9801505818,103819,R,185.0,37.7987679671,5,2.0,7945.0,3.0,5950.0,5,2
1331,Clay,2019-05-27,104745,L,185.0,32.9801505818,106233,R,185.0,25.7275838467,5,2.0,7945.0,4.0,4685.0,5,2
1332,Grass,2019-06-10,105173,L,183.0,30.945927447,111442,R,,25.1389459274,3,44.0,1011.0,62.0,837.0,6,2
1333,Grass,2019-06-10,111442,R,,25.1389459274,104755,R,185.0,32.977412731,3,62.0,837.0,42.0,1080.0,6,2
1334,Grass,2019-06-10,105173,L,183.0,30.945927447,106432,R,,22.5681040383,3,44.0,1011.0,14.0,2525.0,6,2
1335,Grass,2019-06-10,104755,R,185.0,32.977412731,111797,R,,23.663244353200003,3,42.0,1080.0,60.0,855.0,6,2
1336,Grass,2019-06-10,111442,R,,25.1389459274,200282,R,,20.3093771389,3,62.0,837.0,24.0,1410.0,6,2
1337,Grass,2019-06-10,105173,L,183.0,30.945927447,105676,R,163.0,28.5065023956,3,44.0,1011.0,33.0,1235.0,6,2
1338,Grass,2019-06-10,106432,R,,22.5681040383,106426,R,,23.0280629706,3,14.0,2525.0,32.0,1240.0,6,2
1339,Grass,2019-06-10,111797,R,,23.663244353200003,126774,R,,20.8268309377,3,60.0,855.0,6.0,4215.0,6,2
1340,Grass,2019-06-10,104755,R,185.0,32.977412731,105062,R,183.0,31.4551676934,3,42.0,1080.0,47.0,955.0,6,2
1341,Grass,2019-06-10,200282,R,,20.3093771389,104312,R,190.0,35.299110198499996,3,24.0,1410.0,72.0,750.0,6,2
1342,Grass,2019-06-10,111442,R,,25.1389459274,126207,R,,21.385352498299998,3,62.0,837.0,35.0,1230.0,6,2
1343,Grass,2019-06-10,105676,R,163.0,28.5065023956,105732,R,188.0,28.2299794661,3,33.0,1235.0,45.0,1008.0,6,2
1344,Grass,2019-06-10,105173,L,183.0,30.945927447,104269,L,188.0,35.5674195756,3,44.0,1011.0,34.0,1235.0,6,2
1345,Grass,2019-06-10,106426,R,,23.0280629706,104898,R,190.0,32.1779603012,3,32.0,1240.0,67.0,781.0,6,2
1346,Grass,2019-06-10,106432,R,,22.5681040383,126203,R,,21.6153319644,3,14.0,2525.0,41.0,1090.0,6,2
1347,Grass,2019-06-10,111797,R,,23.663244353200003,206173,U,,17.8151950719,3,60.0,855.0,219.0,227.0,6,2
1348,Grass,2019-06-10,105062,R,183.0,31.4551676934,132283,R,,24.0821355236,3,47.0,955.0,76.0,732.0,6,2
1349,Grass,2019-06-10,104755,R,185.0,32.977412731,105379,R,181.0,29.8945927447,3,42.0,1080.0,93.0,595.0,6,2
1350,Grass,2019-06-10,104312,R,190.0,35.299110198499996,105341,R,,30.0396988364,3,72.0,750.0,104.0,557.0,6,2
1351,Grass,2019-06-10,111442,R,,25.1389459274,126205,R,,22.0643394935,3,62.0,837.0,138.0,416.0,6,2
1352,Grass,2019-06-10,126207,R,,21.385352498299998,105311,R,185.0,30.1957563313,3,35.0,1230.0,71.0,750.0,6,2
1353,Grass,2019-06-10,105676,R,163.0,28.5065023956,200221,R,,20.0136892539,3,33.0,1235.0,129.0,440.0,6,2
1354,Grass,2019-06-10,105732,R,188.0,28.2299794661,105051,R,188.0,31.537303216999998,3,45.0,1008.0,66.0,786.0,6,2
1355,Grass,2019-06-10,105173,L,183.0,30.945927447,105217,R,193.0,30.721423682399998,3,44.0,1011.0,224.0,220.0,6,2
1356,Grass,2019-06-10,106426,R,,23.0280629706,106099,R,,26.4832306639,3,32.0,1240.0,122.0,456.0,6,2
1357,Grass,2019-06-10,104898,R,190.0,32.1779603012,200005,L,,20.9555099247,3,67.0,781.0,64.0,817.0,6,2
1358,Grass,2019-06-10,126203,R,,21.6153319644,200514,L,,20.0684462697,3,41.0,1090.0,211.0,239.0,6,2
1359,Grass,2019-06-10,126610,R,,23.1594798084,200000,R,,18.8364134155,3,30.0,1275.0,21.0,1462.0,6,2
1360,Grass,2019-06-10,200000,R,,18.8364134155,105683,R,196.0,28.451745379899997,3,21.0,1462.0,18.0,1960.0,6,2
1361,Grass,2019-06-10,126610,R,,23.1594798084,105526,R,,29.125256673499997,3,30.0,1275.0,38.0,1170.0,6,2
1362,Grass,2019-06-10,200000,R,,18.8364134155,104460,R,196.0,34.5023956194,3,21.0,1462.0,170.0,313.0,6,2
1363,Grass,2019-06-10,105683,R,196.0,28.451745379899997,105916,R,,27.3347022587,3,18.0,1960.0,52.0,930.0,6,2
1364,Grass,2019-06-10,105526,R,,29.125256673499997,106298,R,185.0,25.2922655715,3,38.0,1170.0,26.0,1340.0,6,2
1365,Grass,2019-06-10,126610,R,,23.1594798084,106045,R,180.0,26.8117727584,3,30.0,1275.0,84.0,675.0,6,2
1366,Grass,2019-06-10,104460,R,196.0,34.5023956194,100644,R,198.0,22.1382614648,3,170.0,313.0,5.0,4360.0,6,2
1367,Grass,2019-06-10,200000,R,,18.8364134155,104468,R,183.0,34.450376454499995,3,21.0,1462.0,37.0,1190.0,6,2
1368,Grass,2019-06-10,105916,R,,27.3347022587,105932,R,185.0,27.2936344969,3,52.0,930.0,17.0,1970.0,6,2
1369,Grass,2019-06-10,105683,R,196.0,28.451745379899997,104542,R,188.0,34.1464750171,3,18.0,1960.0,79.0,715.0,6,2
1370,Grass,2019-06-10,105526,R,,29.125256673499997,200175,R,,19.7754962355,3,38.0,1170.0,83.0,684.0,6,2
1371,Grass,2019-06-10,106298,R,185.0,25.2922655715,106421,R,,23.3264887064,3,26.0,1340.0,13.0,2625.0,6,2
1372,Grass,2019-06-10,106045,R,180.0,26.8117727584,104792,R,193.0,32.772073922,3,84.0,675.0,16.0,2055.0,6,2
1373,Grass,2019-06-10,126610,R,,23.1594798084,111575,R,,23.0527036277,3,30.0,1275.0,9.0,2980.0,6,2
1374,Grass,2019-06-10,104460,R,196.0,34.5023956194,105357,R,183.0,29.9876796715,3,170.0,313.0,56.0,875.0,6,2
1375,Grass,2019-06-10,104468,R,183.0,34.450376454499995,105376,R,185.0,29.9028062971,3,37.0,1190.0,120.0,465.0,6,2
1376,Grass,2019-06-10,200000,R,,18.8364134155,105208,R,190.0,30.7761806982,3,21.0,1462.0,90.0,627.0,6,2
1377,Grass,2019-06-10,105916,R,,27.3347022587,144719,R,,22.0971937029,3,52.0,930.0,74.0,735.0,6,2
1378,Grass,2019-06-10,104542,R,188.0,34.1464750171,104999,L,190.0,31.8001368925,3,79.0,715.0,114.0,490.0,6,2
1379,Grass,2019-06-10,105683,R,196.0,28.451745379899997,200615,R,,19.8466803559,3,18.0,1960.0,103.0,558.0,6,2
1380,Grass,2019-06-10,105526,R,,29.125256673499997,133430,L,,20.1533196441,3,38.0,1170.0,25.0,1390.0,6,2
1381,Grass,2019-06-10,200175,R,,19.7754962355,104259,R,178.0,35.6495550992,3,83.0,684.0,51.0,930.0,6,2
1382,Grass,2019-06-10,106298,R,185.0,25.2922655715,103852,L,188.0,37.7193702943,3,26.0,1340.0,108.0,540.0,6,2
1383,Grass,2019-06-10,104792,R,193.0,32.772073922,105449,R,188.0,29.4592744695,3,16.0,2055.0,78.0,725.0,6,2
1384,Grass,2019-06-10,106045,R,180.0,26.8117727584,105634,R,,28.722792607800002,3,84.0,675.0,205.0,259.0,6,2
1385,Grass,2019-06-10,126610,R,,23.1594798084,106401,R,193.0,24.1204654346,3,30.0,1275.0,36.0,1225.0,6,2
1386,Grass,2019-06-17,103819,R,185.0,37.8562628337,105676,R,163.0,28.5256673511,3,3.0,6420.0,33.0,1255.0,6,2
1387,Grass,2019-06-17,103819,R,185.0,37.8562628337,105732,R,188.0,28.249144421599997,3,3.0,6420.0,43.0,1008.0,6,2
1388,Grass,2019-06-17,105676,R,163.0,28.5256673511,126610,R,,23.1786447639,3,33.0,1255.0,22.0,1505.0,6,2
1389,Grass,2019-06-17,103819,R,185.0,37.8562628337,105138,R,183.0,31.1731690623,3,3.0,6420.0,20.0,1690.0,6,2
1390,Grass,2019-06-17,105732,R,188.0,28.249144421599997,106432,R,,22.587268993800002,3,43.0,1008.0,14.0,2615.0,6,2
1391,Grass,2019-06-17,126610,R,,23.1786447639,111575,R,,23.0718685832,3,22.0,1505.0,9.0,2980.0,6,2
1392,Grass,2019-06-17,105676,R,163.0,28.5256673511,100644,R,198.0,22.157426420300002,3,33.0,1255.0,5.0,4360.0,6,2
1393,Grass,2019-06-17,103819,R,185.0,37.8562628337,104542,R,188.0,34.165639972600005,3,3.0,6420.0,77.0,725.0,6,2
1394,Grass,2019-06-17,105138,R,183.0,31.1731690623,104755,R,185.0,32.996577686500004,3,20.0,1690.0,54.0,920.0,6,2
1395,Grass,2019-06-17,106432,R,,22.587268993800002,105311,R,185.0,30.2149212868,3,14.0,2615.0,71.0,750.0,6,2
1396,Grass,2019-06-17,105732,R,188.0,28.249144421599997,104660,R,193.0,33.4428473648,3,43.0,1008.0,123.0,461.0,6,2
1397,Grass,2019-06-17,126610,R,,23.1786447639,104312,R,190.0,35.318275154,3,22.0,1505.0,69.0,770.0,6,2
1398,Grass,2019-06-17,111575,R,,23.0718685832,105526,R,,29.144421629,3,9.0,2980.0,35.0,1240.0,6,2
1399,Grass,2019-06-17,105676,R,163.0,28.5256673511,105430,R,,29.5961670089,3,33.0,1255.0,41.0,1101.0,6,2
1400,Grass,2019-06-17,100644,R,198.0,22.157426420300002,105449,R,188.0,29.478439425100003,3,5.0,4360.0,76.0,725.0,6,2
1401,Grass,2019-06-17,103819,R,185.0,37.8562628337,105357,R,183.0,30.006844627,3,3.0,6420.0,57.0,875.0,6,2
1402,Grass,2019-06-17,104542,R,188.0,34.165639972600005,105332,R,196.0,30.1081451061,3,77.0,725.0,28.0,1303.0,6,2
1403,Grass,2019-06-17,104755,R,185.0,32.996577686500004,105376,R,185.0,29.921971252600002,3,54.0,920.0,121.0,465.0,6,2
1404,Grass,2019-06-17,105138,R,183.0,31.1731690623,126203,R,,21.6344969199,3,20.0,1690.0,42.0,1090.0,6,2
1405,Grass,2019-06-17,106432,R,,22.587268993800002,144719,R,,22.116358658499998,3,14.0,2615.0,88.0,630.0,6,2
1406,Grass,2019-06-17,105311,R,185.0,30.2149212868,128034,R,,22.3436002738,3,71.0,750.0,53.0,923.0,6,2
1407,Grass,2019-06-17,104660,R,193.0,33.4428473648,200484,R,,18.6392881588,3,123.0,461.0,152.0,370.0,6,2
1408,Grass,2019-06-17,105732,R,188.0,28.249144421599997,104792,R,193.0,32.7912388775,3,43.0,1008.0,16.0,2055.0,6,2
1409,Grass,2019-06-17,126610,R,,23.1786447639,105932,R,185.0,27.312799452399997,3,22.0,1505.0,17.0,1970.0,6,2
1410,Grass,2019-06-17,104312,R,190.0,35.318275154,121531,L,,26.989733059499997,3,69.0,770.0,223.0,222.0,6,2
1411,Grass,2019-06-17,105526,R,,29.144421629,111513,R,,24.041067761799997,3,35.0,1240.0,27.0,1329.0,6,2
1412,Grass,2019-06-17,111575,R,,23.0718685832,200175,R,,19.794661191,3,9.0,2980.0,82.0,671.0,6,2
1413,Grass,2019-06-17,105676,R,163.0,28.5256673511,105550,L,185.0,29.0841889117,3,33.0,1255.0,24.0,1430.0,6,2
1414,Grass,2019-06-17,105430,R,,29.5961670089,105051,R,188.0,31.5564681725,3,41.0,1101.0,80.0,696.0,6,2
1415,Grass,2019-06-17,105449,R,188.0,29.478439425100003,104259,R,178.0,35.6687200548,3,76.0,725.0,50.0,930.0,6,2
1416,Grass,2019-06-17,100644,R,198.0,22.157426420300002,104898,R,190.0,32.1971252567,3,5.0,4360.0,66.0,781.0,6,2
1417,Grass,2019-06-17,103852,L,188.0,37.7385352498,104468,R,183.0,34.46954141,3,113.0,507.0,38.0,1190.0,6,2
1418,Grass,2019-06-17,103852,L,188.0,37.7385352498,200000,R,,18.855578371,3,113.0,507.0,21.0,1522.0,6,2
1419,Grass,2019-06-17,104468,R,183.0,34.46954141,106421,R,,23.345653661900002,3,38.0,1190.0,13.0,2625.0,6,2
1420,Grass,2019-06-17,200000,R,,18.855578371,126774,R,,20.845995893199998,3,21.0,1522.0,6.0,4215.0,6,2
1421,Grass,2019-06-17,103852,L,188.0,37.7385352498,105683,R,196.0,28.4709103354,3,113.0,507.0,18.0,1900.0,6,2
1422,Grass,2019-06-17,106421,R,,23.345653661900002,106043,R,170.0,26.8336755647,3,13.0,2625.0,23.0,1440.0,6,2
1423,Grass,2019-06-17,104468,R,183.0,34.46954141,103917,R,190.0,37.401779603,3,38.0,1190.0,191.0,272.0,6,2
1424,Grass,2019-06-17,126774,R,,20.845995893199998,104871,R,188.0,32.3422313484,3,6.0,4215.0,65.0,810.0,6,2
1425,Grass,2019-06-17,200000,R,,18.855578371,106401,R,193.0,24.139630390100002,3,21.0,1522.0,39.0,1180.0,6,2
1426,Grass,2019-06-17,103852,L,188.0,37.7385352498,105223,R,198.0,30.7296372348,3,113.0,507.0,12.0,2695.0,6,2
1427,Grass,2019-06-17,105683,R,196.0,28.4709103354,105379,R,181.0,29.9137577002,3,18.0,1900.0,92.0,595.0,6,2
1428,Grass,2019-06-17,106043,R,170.0,26.8336755647,105227,R,198.0,30.7159479808,3,23.0,1440.0,15.0,2395.0,6,2
1429,Grass,2019-06-17,106421,R,,23.345653661900002,106298,R,185.0,25.311430527,3,13.0,2625.0,29.0,1295.0,6,2
1430,Grass,2019-06-17,103917,R,190.0,37.401779603,104527,R,183.0,34.220396988400005,3,191.0,272.0,19.0,1715.0,6,2
1431,Grass,2019-06-17,104468,R,183.0,34.46954141,104731,R,203.0,33.0814510609,3,38.0,1190.0,8.0,3565.0,6,2
1432,Grass,2019-06-17,126774,R,,20.845995893199998,106378,R,,24.4380561259,3,6.0,4215.0,30.0,1280.0,6,2
1433,Grass,2019-06-17,104871,R,188.0,32.3422313484,105062,R,183.0,31.4743326489,3,65.0,810.0,47.0,955.0,6,2
1434,Grass,2019-06-17,106401,R,193.0,24.139630390100002,106148,R,,26.234086242300002,3,39.0,1180.0,72.0,742.0,6,2
1435,Grass,2019-06-17,200000,R,,18.855578371,105777,R,188.0,28.0876112252,3,21.0,1522.0,45.0,997.0,6,2
1436,Grass,2019-06-17,105223,R,198.0,30.7296372348,133430,L,,20.1724845996,3,12.0,2695.0,25.0,1390.0,6,2
1437,Grass,2019-06-17,103852,L,188.0,37.7385352498,105916,R,,27.3538672142,3,113.0,507.0,51.0,930.0,6,2
1438,Grass,2019-06-17,105379,R,181.0,29.9137577002,200282,R,,20.3285420945,3,92.0,595.0,26.0,1330.0,6,2
1439,Grass,2019-06-17,105683,R,196.0,28.4709103354,106065,R,,26.7104722793,3,18.0,1900.0,40.0,1130.0,6,2
1440,Grass,2019-06-17,105227,R,198.0,30.7159479808,106426,R,,23.0472279261,3,15.0,2395.0,32.0,1268.0,6,2
1441,Grass,2019-06-17,106043,R,170.0,26.8336755647,122330,R,,21.9986310746,3,23.0,1440.0,85.0,662.0,6,2
1442,Grass,2019-06-17,106298,R,185.0,25.311430527,126652,R,,20.889801505799998,3,29.0,1295.0,164.0,342.0,6,2
1443,Grass,2019-06-17,106421,R,,23.345653661900002,104269,L,188.0,35.5865845311,3,13.0,2625.0,37.0,1210.0,6,2
1444,Grass,2019-06-17,104527,R,183.0,34.220396988400005,105554,R,175.0,29.067761806999997,3,19.0,1715.0,63.0,818.0,6,2
1445,Grass,2019-06-17,103917,R,190.0,37.401779603,126207,R,,21.4045174538,3,191.0,272.0,36.0,1230.0,6,2
1446,Grass,2019-06-17,104468,R,183.0,34.46954141,104868,R,190.0,32.3504449008,3,38.0,1190.0,212.0,235.0,6,2
1447,Grass,2019-06-17,104731,R,203.0,33.0814510609,111815,L,,23.8165639973,3,8.0,3565.0,49.0,940.0,6,2
1448,Grass,2019-06-24,132283,R,,24.1204654346,200175,R,,19.813826146500002,3,75.0,732.0,82.0,675.0,6,2
1449,Grass,2019-06-24,200175,R,,19.813826146500002,111442,R,,25.177275838499998,3,82.0,675.0,45.0,967.0,6,2
1450,Grass,2019-06-24,132283,R,,24.1204654346,105807,R,188.0,27.9507186858,3,75.0,732.0,59.0,860.0,6,2
1451,Grass,2019-06-24,200175,R,,19.813826146500002,104678,R,193.0,33.3661875428,3,82.0,675.0,193.0,270.0,6,2
1452,Grass,2019-06-24,111442,R,,25.177275838499998,106000,R,172.0,27.0937713895,3,45.0,967.0,63.0,833.0,6,2
1453,Grass,2019-06-24,105807,R,188.0,27.9507186858,106071,R,193.0,26.672142368200003,3,59.0,860.0,101.0,548.0,6,2
1454,Grass,2019-06-24,132283,R,,24.1204654346,105173,L,183.0,30.984257358,3,75.0,732.0,37.0,1171.0,6,2
1455,Grass,2019-06-24,104678,R,193.0,33.3661875428,105332,R,196.0,30.1273100616,3,193.0,270.0,32.0,1278.0,6,2
1456,Grass,2019-06-24,200175,R,,19.813826146500002,200005,L,,20.993839835699998,3,82.0,675.0,64.0,822.0,6,2
1457,Grass,2019-06-24,111442,R,,25.177275838499998,105614,L,190.0,28.8432580424,3,45.0,967.0,89.0,628.0,6,2
1458,Grass,2019-06-24,106000,R,172.0,27.0937713895,123795,U,,22.7926078029,3,63.0,833.0,443.0,22.0,6,2
1459,Grass,2019-06-24,106071,R,193.0,26.672142368200003,105376,R,185.0,29.941136208099998,3,101.0,548.0,123.0,465.0,6,2
1460,Grass,2019-06-24,105807,R,188.0,27.9507186858,105906,R,190.0,27.4140999316,3,59.0,860.0,277.0,142.0,6,2
1461,Grass,2019-06-24,132283,R,,24.1204654346,105432,L,,29.6125941136,3,75.0,732.0,94.0,591.0,6,2
1462,Grass,2019-06-24,105173,L,183.0,30.984257358,106148,R,,26.2532511978,3,37.0,1171.0,72.0,742.0,6,2
1463,Grass,2019-06-24,104678,R,193.0,33.3661875428,106075,R,,26.633812457199998,3,193.0,270.0,169.0,330.0,6,2
1464,Grass,2019-06-24,200175,R,,19.813826146500002,144719,R,,22.135523614,3,82.0,675.0,88.0,630.0,6,2
1465,Grass,2019-06-24,200005,L,,20.993839835699998,105643,L,190.0,28.717316906199997,3,64.0,822.0,76.0,731.0,6,2
