,surface,tourney_date,winner_id,winner_hand,winner_ht,winner_age,loser_id,loser_hand,loser_ht,loser_age,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points,Month,Quarter
212,Hard,2020-01-20,105357,R,183.0,30.6009582478,200005,L,,21.568788501,5,47.0,1096.0,43.0,1130.0,1,1
213,Hard,2020-01-20,105936,R,185.0,27.895961670100004,111460,R,,23.2334017796,5,41.0,1158.0,215.0,222.0,1,1
214,Hard,2020-01-20,103819,R,185.0,38.450376454499995,105449,R,188.0,30.0725530459,5,3.0,6590.0,75.0,720.0,1,1
215,Hard,2020-01-20,126774,R,,21.440109514,106099,R,,27.0965092402,5,6.0,5375.0,95.0,586.0,1,1
216,Hard,2020-01-20,104259,R,178.0,36.2628336756,106218,R,,26.4914442163,5,79.0,700.0,107.0,521.0,1,1
217,Hard,2020-01-20,106426,R,,23.6413415469,105882,U,,28.090349076,5,36.0,1285.0,74.0,730.0,1,1
218,Hard,2020-01-20,105683,R,196.0,29.065023956199997,105841,R,,28.361396303899998,5,35.0,1305.0,150.0,347.0,1,1
219,Hard,2020-01-20,105332,R,196.0,30.702258726900002,105649,L,183.0,29.2813141684,5,21.0,1703.0,154.0,340.0,1,1
220,Hard,2020-01-20,105227,R,198.0,31.310061601599998,144895,L,,20.7556468172,5,39.0,1205.0,70.0,800.0,1,1
221,Hard,2020-01-20,111581,R,,22.0260095825,104665,R,180.0,33.9904175222,5,217.0,219.0,63.0,867.0,1,1
222,Hard,2020-01-20,105138,R,183.0,31.7672826831,103852,L,188.0,38.332648870599996,5,9.0,2630.0,57.0,933.0,1,1
223,Hard,2020-01-20,106043,R,170.0,27.427789185500004,144750,R,,22.9021218344,5,14.0,2130.0,72.0,746.0,1,1
224,Hard,2020-01-20,200221,R,,20.6269678303,105613,R,,29.4373716632,5,88.0,627.0,113.0,498.0,1,1
225,Hard,2020-01-20,117360,U,,22.7186858316,105062,R,183.0,32.0684462697,5,133.0,411.0,68.0,816.0,1,1
226,Hard,2020-01-20,105583,R,180.0,29.5578370979,106378,R,,25.0321697467,5,27.0,1516.0,65.0,845.0,1,1
227,Hard,2020-01-20,105554,R,175.0,29.661875427800002,111456,R,,24.7638603696,5,32.0,1349.0,129.0,419.0,1,1
228,Hard,2020-01-20,106415,L,,24.314852840500002,111513,R,,24.635181382600003,5,71.0,797.0,40.0,1185.0,1,1
229,Hard,2020-01-20,105147,R,180.0,31.6741957563,105432,L,,30.1875427789,5,146.0,362.0,123.0,442.0,1,1
230,Hard,2020-01-20,104925,R,188.0,32.6652977413,105526,R,,29.7385352498,5,2.0,9720.0,37.0,1270.0,1,1
231,Hard,2020-01-20,104745,L,185.0,33.6317590691,105643,L,190.0,29.2922655715,5,1.0,10235.0,76.0,711.0,1,1
232,Hard,2020-01-20,105807,R,188.0,28.5256673511,105376,R,185.0,30.5160848734,5,30.0,1422.0,120.0,463.0,1,1
233,Hard,2020-01-20,106401,R,193.0,24.733744011,104468,R,183.0,35.0636550308,5,26.0,1520.0,61.0,890.0,1,1
234,Hard,2020-01-20,111575,R,,23.665982204000002,144707,R,,21.363449692,5,17.0,1995.0,78.0,709.0,1,1
235,Hard,2020-01-20,104792,R,193.0,33.3853524983,103333,R,208.0,40.8925393566,5,10.0,2565.0,124.0,436.0,1,1
236,Hard,2020-01-20,105208,R,190.0,31.3894592745,105379,R,181.0,30.507871321,5,256.0,179.0,55.0,950.0,1,1
237,Hard,2020-01-20,126203,R,,22.2286105407,104731,R,203.0,33.6755646817,5,34.0,1335.0,122.0,445.0,1,1
238,Hard,2020-01-20,106233,R,185.0,26.379192334000003,106109,L,,27.0390143737,5,5.0,5890.0,140.0,377.0,1,1
239,Hard,2020-01-20,106421,R,,23.9397672827,124079,R,,22.735112936300002,5,4.0,5960.0,168.0,300.0,1,1
240,Hard,2020-01-20,200615,R,,20.4599589322,144719,R,,22.7104722793,5,96.0,585.0,90.0,608.0,1,1
241,Hard,2020-01-20,104545,R,206.0,34.7351129363,126214,L,,22.633812457199998,5,19.0,1860.0,208.0,233.0,1,1
242,Hard,2020-01-20,104527,R,183.0,34.8145106092,104312,R,190.0,35.9123887748,5,15.0,2045.0,85.0,646.0,1,1
243,Hard,2020-01-20,105676,R,163.0,29.1197809719,105732,R,188.0,28.8432580424,5,11.0,2555.0,64.0,865.0,1,1
244,Hard,2020-01-20,126094,R,,22.250513347,105216,R,173.0,31.337440109499997,5,16.0,2004.0,91.0,608.0,1,1
245,Hard,2020-01-20,104269,L,188.0,36.180698152,105932,R,185.0,27.906913073200002,5,51.0,1050.0,29.0,1485.0,1,1
246,Hard,2020-01-20,100644,R,198.0,22.7515400411,106078,R,,27.189596166999998,5,7.0,3345.0,98.0,575.0,1,1
247,Hard,2020-01-20,105815,R,,28.4982888433,126610,R,,23.772758384699998,5,100.0,573.0,8.0,2870.0,1,1
248,Hard,2020-01-20,105023,R,198.0,32.287474332600006,105575,R,175.0,29.582477755,5,45.0,1100.0,69.0,804.0,1,1
249,Hard,2020-01-20,105550,L,185.0,29.6783025325,106296,R,183.0,25.9247091034,5,25.0,1585.0,84.0,649.0,1,1
250,Hard,2020-01-20,104926,R,178.0,32.659822039699996,111442,R,,25.7522245038,5,12.0,2310.0,66.0,843.0,1,1
251,Hard,2020-01-20,105916,R,,27.947980835,206173,U,,18.4284736482,5,67.0,827.0,82.0,671.0,1,1
252,Hard,2020-01-20,126205,R,,22.6776180698,105777,R,188.0,28.681724845999998,5,80.0,696.0,20.0,1772.0,1,1
253,Hard,2020-01-20,105357,R,183.0,30.6009582478,128034,R,,22.9377138946,5,47.0,1096.0,31.0,1398.0,1,1
254,Hard,2020-01-20,103819,R,185.0,38.450376454499995,105936,R,185.0,27.895961670100004,5,3.0,6590.0,41.0,1158.0,1,1
255,Hard,2020-01-20,126774,R,,21.440109514,104259,R,178.0,36.2628336756,5,6.0,5375.0,79.0,700.0,1,1
256,Hard,2020-01-20,105683,R,196.0,29.065023956199997,106426,R,,23.6413415469,5,35.0,1305.0,36.0,1285.0,1,1
257,Hard,2020-01-20,105227,R,198.0,31.310061601599998,105332,R,196.0,30.702258726900002,5,39.0,1205.0,21.0,1703.0,1,1
258,Hard,2020-01-20,105138,R,183.0,31.7672826831,111581,R,,22.0260095825,5,9.0,2630.0,217.0,219.0,1,1
259,Hard,2020-01-20,106043,R,170.0,27.427789185500004,200221,R,,20.6269678303,5,14.0,2130.0,88.0,627.0,1,1
260,Hard,2020-01-20,105583,R,180.0,29.5578370979,117360,U,,22.7186858316,5,27.0,1516.0,133.0,411.0,1,1
261,Hard,2020-01-20,106415,L,,24.314852840500002,105554,R,175.0,29.661875427800002,5,71.0,797.0,32.0,1349.0,1,1
262,Hard,2020-01-20,104925,R,188.0,32.6652977413,105147,R,180.0,31.6741957563,5,2.0,9720.0,146.0,362.0,1,1
263,Hard,2020-01-20,104745,L,185.0,33.6317590691,105807,R,188.0,28.5256673511,5,1.0,10235.0,30.0,1422.0,1,1
264,Hard,2020-01-20,106401,R,193.0,24.733744011,111575,R,,23.665982204000002,5,26.0,1520.0,17.0,1995.0,1,1
265,Hard,2020-01-20,104792,R,193.0,33.3853524983,105208,R,190.0,31.3894592745,5,10.0,2565.0,256.0,179.0,1,1
266,Hard,2020-01-20,106233,R,185.0,26.379192334000003,126203,R,,22.2286105407,5,5.0,5890.0,34.0,1335.0,1,1
267,Hard,2020-01-20,106421,R,,23.9397672827,200615,R,,20.4599589322,5,4.0,5960.0,96.0,585.0,1,1
268,Hard,2020-01-20,104527,R,183.0,34.8145106092,104545,R,206.0,34.7351129363,5,15.0,2045.0,19.0,1860.0,1,1
269,Hard,2020-01-20,126094,R,,22.250513347,105676,R,163.0,29.1197809719,5,16.0,2004.0,11.0,2555.0,1,1
270,Hard,2020-01-20,100644,R,198.0,22.7515400411,104269,L,188.0,36.180698152,5,7.0,3345.0,51.0,1050.0,1,1
271,Hard,2020-01-20,105815,R,,28.4982888433,105023,R,198.0,32.287474332600006,5,100.0,573.0,45.0,1100.0,1,1
272,Hard,2020-01-20,104926,R,178.0,32.659822039699996,105550,L,185.0,29.6783025325,5,12.0,2310.0,25.0,1585.0,1,1
273,Hard,2020-01-20,105916,R,,27.947980835,126205,R,,22.6776180698,5,67.0,827.0,80.0,696.0,1,1
274,Hard,2020-01-20,103819,R,185.0,38.450376454499995,105357,R,183.0,30.6009582478,5,3.0,6590.0,47.0,1096.0,1,1
275,Hard,2020-01-20,105683,R,196.0,29.065023956199997,126774,R,,21.440109514,5,35.0,1305.0,6.0,5375.0,1,1
276,Hard,2020-01-20,105227,R,198.0,31.310061601599998,105138,R,183.0,31.7672826831,5,39.0,1205.0,9.0,2630.0,1,1
277,Hard,2020-01-20,106043,R,170.0,27.427789185500004,105583,R,180.0,29.5578370979,5,14.0,2130.0,27.0,1516.0,1,1
278,Hard,2020-01-20,104925,R,188.0,32.6652977413,106415,L,,24.314852840500002,5,2.0,9720.0,71.0,797.0,1,1
279,Hard,2020-01-20,104745,L,185.0,33.6317590691,106401,R,193.0,24.733744011,5,1.0,10235.0,26.0,1520.0,1,1
280,Hard,2020-01-20,106233,R,185.0,26.379192334000003,104792,R,193.0,33.3853524983,5,5.0,5890.0,10.0,2565.0,1,1
281,Hard,2020-01-20,104527,R,183.0,34.8145106092,106421,R,,23.9397672827,5,15.0,2045.0,4.0,5960.0,1,1
282,Hard,2020-01-20,100644,R,198.0,22.7515400411,126094,R,,22.250513347,5,7.0,3345.0,16.0,2004.0,1,1
283,Hard,2020-01-20,105815,R,,28.4982888433,104926,R,178.0,32.659822039699996,5,100.0,573.0,12.0,2310.0,1,1
284,Hard,2020-01-20,103819,R,185.0,38.450376454499995,105916,R,,27.947980835,5,3.0,6590.0,67.0,827.0,1,1
285,Hard,2020-01-20,105683,R,196.0,29.065023956199997,105227,R,198.0,31.310061601599998,5,35.0,1305.0,39.0,1205.0,1,1
286,Hard,2020-01-20,104925,R,188.0,32.6652977413,106043,R,170.0,27.427789185500004,5,2.0,9720.0,14.0,2130.0,1,1
287,Hard,2020-01-20,106233,R,185.0,26.379192334000003,104745,L,185.0,33.6317590691,5,5.0,5890.0,1.0,10235.0,1,1
288,Hard,2020-01-20,100644,R,198.0,22.7515400411,104527,R,183.0,34.8145106092,5,7.0,3345.0,15.0,2045.0,1,1
289,Hard,2020-01-20,103819,R,185.0,38.450376454499995,105815,R,,28.4982888433,5,3.0,6590.0,100.0,573.0,1,1
290,Hard,2020-01-20,104925,R,188.0,32.6652977413,105683,R,196.0,29.065023956199997,5,2.0,9720.0,35.0,1305.0,1,1
291,Hard,2020-01-20,106233,R,185.0,26.379192334000003,100644,R,198.0,22.7515400411,5,5.0,5890.0,7.0,3345.0,1,1
292,Hard,2020-01-20,104925,R,188.0,32.6652977413,103819,R,185.0,38.450376454499995,5,2.0,9720.0,3.0,6590.0,1,1
293,Hard,2020-01-20,104925,R,188.0,32.6652977413,106233,R,185.0,26.379192334000003,5,2.0,9720.0,5.0,5890.0,1,1
294,Clay,2020-02-03,106426,R,,23.6796714579,106043,R,170.0,27.4661190965,3,31.0,1320.0,14.0,2220.0,2,1
295,Clay,2020-02-03,106043,R,170.0,27.4661190965,111513,R,,24.6735112936,3,14.0,2220.0,39.0,1185.0,2,1
296,Clay,2020-02-03,106426,R,,23.6796714579,105413,R,180.0,30.3709787817,3,31.0,1320.0,100.0,551.0,2,1
297,Clay,2020-02-03,106043,R,170.0,27.4661190965,105077,L,188.0,32.0465434634,3,14.0,2220.0,42.0,1130.0,2,1
298,Clay,2020-02-03,111513,R,,24.6735112936,106228,R,,26.46954141,3,39.0,1185.0,50.0,1012.0,2,1
299,Clay,2020-02-03,106426,R,,23.6796714579,104655,R,180.0,34.0889801506,3,31.0,1320.0,48.0,1062.0,2,1
300,Clay,2020-02-03,105413,R,180.0,30.3709787817,144895,L,,20.7939767283,3,100.0,551.0,71.0,777.0,2,1
301,Clay,2020-02-03,106043,R,170.0,27.4661190965,144719,R,,22.7488021903,3,14.0,2220.0,87.0,643.0,2,1
302,Clay,2020-02-03,105077,L,188.0,32.0465434634,104665,R,180.0,34.0287474333,3,42.0,1130.0,63.0,867.0,2,1
303,Clay,2020-02-03,111513,R,,24.6735112936,124079,R,,22.7734428474,3,39.0,1185.0,150.0,347.0,2,1
304,Clay,2020-02-03,106228,R,,26.46954141,106398,R,,24.8131416838,3,50.0,1012.0,354.0,104.0,2,1
305,Clay,2020-02-03,104655,R,180.0,34.0889801506,126149,R,,25.1745379877,3,48.0,1062.0,133.0,401.0,2,1
306,Clay,2020-02-03,106426,R,,23.6796714579,105226,R,180.0,31.351129363400002,3,31.0,1320.0,108.0,505.0,2,1
307,Clay,2020-02-03,105413,R,180.0,30.3709787817,126535,R,,22.4887063655,3,100.0,551.0,198.0,252.0,2,1
308,Clay,2020-02-03,144895,L,,20.7939767283,105550,L,185.0,29.7166324435,3,71.0,777.0,22.0,1665.0,2,1
309,Clay,2020-02-03,144719,R,,22.7488021903,104919,R,188.0,32.7227926078,3,87.0,643.0,103.0,529.0,2,1
310,Clay,2020-02-03,104665,R,180.0,34.0287474333,106110,R,,27.0718685832,3,63.0,867.0,173.0,300.0,2,1
311,Clay,2020-02-03,105077,L,188.0,32.0465434634,105487,L,,29.9329226557,3,42.0,1130.0,135.0,392.0,2,1
312,Clay,2020-02-03,124079,R,,22.7734428474,105943,R,,27.9151266256,3,150.0,347.0,124.0,422.0,2,1
313,Clay,2020-02-03,106398,R,,24.8131416838,106198,R,,26.633812457199998,3,354.0,104.0,77.0,738.0,2,1
314,Clay,2020-02-03,106228,R,,26.46954141,106065,R,,27.342915811100003,3,50.0,1012.0,72.0,758.0,2,1
315,Clay,2020-02-03,104655,R,180.0,34.0889801506,105643,L,190.0,29.3305954825,3,48.0,1062.0,74.0,746.0,2,1
316,Clay,2020-02-03,126149,R,,25.1745379877,126663,R,,23.0253251198,3,133.0,401.0,244.0,196.0,2,1
317,Clay,2020-02-03,105226,R,180.0,31.351129363400002,132283,R,,24.733744011,3,108.0,505.0,52.0,980.0,2,1
318,Clay,2020-02-03,126535,R,,22.4887063655,104269,L,188.0,36.219028063,3,198.0,252.0,49.0,1050.0,2,1
319,Clay,2020-02-03,105413,R,180.0,30.3709787817,105948,R,,27.9041752225,3,100.0,551.0,116.0,466.0,2,1
320,Clay,2020-02-03,144895,L,,20.7939767283,106329,L,,25.6783025325,3,71.0,777.0,89.0,634.0,2,1
321,Hard,2020-02-03,104792,R,193.0,33.4236824093,105577,R,193.0,29.6153319644,3,9.0,2700.0,132.0,402.0,2,1
322,Hard,2020-02-03,104792,R,193.0,33.4236824093,105936,R,185.0,27.934291581100002,3,9.0,2700.0,44.0,1113.0,2,1
323,Hard,2020-02-03,105577,R,193.0,29.6153319644,105676,R,163.0,29.158110883000003,3,132.0,402.0,10.0,2555.0,2,1
324,Hard,2020-02-03,104792,R,193.0,33.4236824093,105613,R,,29.475701574299997,3,9.0,2700.0,104.0,527.0,2,1
325,Hard,2020-02-03,105936,R,185.0,27.934291581100002,106296,R,183.0,25.9630390144,3,44.0,1113.0,91.0,612.0,2,1
326,Hard,2020-02-03,105577,R,193.0,29.6153319644,104755,R,185.0,33.6290212183,3,132.0,402.0,58.0,890.0,2,1
327,Hard,2020-02-03,105676,R,163.0,29.158110883000003,105732,R,188.0,28.8815879535,3,10.0,2555.0,67.0,820.0,2,1
328,Hard,2020-02-03,104792,R,193.0,33.4236824093,105173,L,183.0,31.597535934299998,3,9.0,2700.0,45.0,1111.0,2,1
329,Hard,2020-02-03,105613,R,,29.475701574299997,200325,R,,20.8405201916,3,104.0,527.0,101.0,540.0,2,1
330,Hard,2020-02-03,106296,R,183.0,25.9630390144,105777,R,188.0,28.720054757,3,91.0,612.0,23.0,1637.0,2,1
331,Hard,2020-02-03,105936,R,185.0,27.934291581100002,144707,R,,21.401779602999998,3,44.0,1113.0,76.0,739.0,2,1
332,Hard,2020-02-03,104755,R,185.0,33.6290212183,103852,L,188.0,38.3709787817,3,58.0,890.0,55.0,933.0,2,1
333,Hard,2020-02-03,105577,R,193.0,29.6153319644,133430,L,,20.8049281314,3,132.0,402.0,16.0,2120.0,2,1
334,Hard,2020-02-03,105732,R,188.0,28.8815879535,200000,R,,19.4880219028,3,67.0,820.0,21.0,1666.0,2,1
335,Hard,2020-02-03,105676,R,163.0,29.158110883000003,122330,R,,22.6310746064,3,10.0,2555.0,54.0,952.0,2,1
336,Hard,2020-02-03,105173,L,183.0,31.597535934299998,200615,R,,20.4982888433,3,45.0,1111.0,99.0,585.0,2,1
337,Hard,2020-02-03,200325,R,,20.8405201916,110602,R,,26.4339493498,3,101.0,540.0,93.0,609.0,2,1
338,Hard,2020-02-03,105613,R,,29.475701574299997,105807,R,188.0,28.5639972621,3,104.0,527.0,29.0,1332.0,2,1
339,Hard,2020-02-03,106296,R,183.0,25.9630390144,105311,R,185.0,30.847364818600003,3,91.0,612.0,69.0,811.0,2,1
340,Hard,2020-02-03,144707,R,,21.401779602999998,206173,U,,18.466803559200002,3,76.0,739.0,78.0,710.0,2,1
341,Hard,2020-02-03,105936,R,185.0,27.934291581100002,111505,R,,24.9281314168,3,44.0,1113.0,214.0,221.0,2,1
342,Hard,2020-02-03,103852,L,188.0,38.3709787817,200005,L,,21.607118412,3,55.0,933.0,43.0,1121.0,2,1
343,Hard,2020-02-03,104755,R,185.0,33.6290212183,104468,R,183.0,35.1019849418,3,58.0,890.0,59.0,890.0,2,1
344,Hard,2020-02-03,105577,R,193.0,29.6153319644,105379,R,181.0,30.546201231999998,3,132.0,402.0,51.0,985.0,2,1
345,Hard,2020-02-03,200000,R,,19.4880219028,106000,R,172.0,27.7070499658,3,21.0,1666.0,97.0,594.0,2,1
346,Hard,2020-02-03,105732,R,188.0,28.8815879535,104660,R,193.0,34.075290896599995,3,67.0,820.0,153.0,342.0,2,1
347,Hard,2020-02-03,122330,R,,22.6310746064,105967,R,,27.843942505100003,3,54.0,952.0,112.0,480.0,2,1
348,Hard,2020-02-03,106210,L,,26.5681040383,106078,R,,27.227926078000003,3,107.0,520.0,90.0,620.0,2,1
349,Hard,2020-02-03,106078,R,,27.227926078000003,105902,R,183.0,28.0355920602,3,90.0,620.0,96.0,598.0,2,1
350,Hard,2020-02-03,106210,L,,26.5681040383,105575,R,175.0,29.620807665999997,3,107.0,520.0,73.0,751.0,2,1
351,Hard,2020-02-03,105902,R,183.0,28.0355920602,105406,R,,30.4284736482,3,96.0,598.0,174.0,297.0,2,1
352,Hard,2020-02-03,106078,R,,27.227926078000003,126952,R,,22.1711156742,3,90.0,620.0,88.0,637.0,2,1
353,Hard,2020-02-03,106210,L,,26.5681040383,125802,R,,25.941136208099998,3,107.0,520.0,152.0,344.0,2,1
354,Hard,2020-02-03,105575,R,175.0,29.620807665999997,105216,R,173.0,31.375770020500003,3,73.0,751.0,86.0,645.0,2,1
355,Hard,2020-02-03,105406,R,,30.4284736482,105332,R,196.0,30.7405886379,3,174.0,297.0,19.0,1738.0,2,1
356,Hard,2020-02-03,105902,R,183.0,28.0355920602,106121,R,,27.017111567399997,3,96.0,598.0,102.0,536.0,2,1
357,Hard,2020-02-03,126952,R,,22.1711156742,105432,L,,30.225872689899997,3,88.0,637.0,122.0,433.0,2,1
358,Hard,2020-02-03,106078,R,,27.227926078000003,110748,U,,24.626967830300003,3,90.0,620.0,148.0,357.0,2,1
359,Hard,2020-02-03,106210,L,,26.5681040383,106099,R,,27.1348391513,3,107.0,520.0,98.0,588.0,2,1
360,Hard,2020-02-03,125802,R,,25.941136208099998,105882,U,,28.128678986999997,3,152.0,344.0,82.0,670.0,2,1
361,Hard,2020-02-03,105216,R,173.0,31.375770020500003,104678,R,193.0,33.979466119099996,3,86.0,645.0,191.0,263.0,2,1
362,Hard,2020-02-03,105575,R,175.0,29.620807665999997,105649,L,183.0,29.3196440794,3,73.0,751.0,149.0,350.0,2,1
363,Hard,2020-02-03,105406,R,,30.4284736482,104586,R,196.0,34.5297741273,3,174.0,297.0,176.0,292.0,2,1
364,Hard,2020-02-03,106121,R,,27.017111567399997,124154,R,,23.0527036277,3,102.0,536.0,263.0,168.0,2,1
365,Hard,2020-02-03,105902,R,183.0,28.0355920602,105376,R,185.0,30.554414784400002,3,96.0,598.0,106.0,523.0,2,1
366,Hard,2020-02-03,105432,L,,30.225872689899997,120424,U,,30.266940451700002,3,122.0,433.0,131.0,404.0,2,1
367,Hard,2020-02-03,110748,U,,24.626967830300003,126156,R,,24.249144421599997,3,148.0,357.0,126.0,415.0,2,1
368,Hard,2020-02-03,106078,R,,27.227926078000003,103893,R,183.0,38.135523614,3,90.0,620.0,115.0,472.0,2,1
369,Hard,2020-02-03,106099,R,,27.1348391513,106368,R,,25.237508555799998,3,98.0,588.0,182.0,280.0,2,1
370,Hard,2020-02-03,106210,L,,26.5681040383,111459,R,,26.0725530459,3,107.0,520.0,612.0,36.0,2,1
371,Hard,2020-02-03,125802,R,,25.941136208099998,105539,R,185.0,29.7385352498,3,152.0,344.0,109.0,503.0,2,1
372,Hard,2020-02-03,105216,R,173.0,31.375770020500003,105341,R,,30.6913073238,3,86.0,645.0,134.0,394.0,2,1
373,Hard,2020-02-03,104678,R,193.0,33.979466119099996,111576,R,,22.466803559200002,3,191.0,263.0,125.0,416.0,2,1
374,Hard,2020-02-03,105649,L,183.0,29.3196440794,103333,R,208.0,40.9308692676,3,149.0,350.0,121.0,436.0,2,1
375,Clay,2020-02-10,134770,R,,21.1362080767,105155,R,180.0,31.7070499658,3,45.0,1079.0,145.0,373.0,2,1
376,Clay,2020-02-10,105155,R,180.0,31.7070499658,106043,R,170.0,27.485284051999997,3,145.0,373.0,14.0,2325.0,2,1
377,Clay,2020-02-10,134770,R,,21.1362080767,106228,R,,26.4887063655,3,45.0,1079.0,69.0,807.0,2,1
378,Clay,2020-02-10,106043,R,170.0,27.485284051999997,104655,R,180.0,34.108145106100004,3,14.0,2325.0,48.0,1017.0,2,1
379,Clay,2020-02-10,105155,R,180.0,31.7070499658,106329,L,,25.697467488,3,145.0,373.0,92.0,634.0,2,1
380,Clay,2020-02-10,134770,R,,21.1362080767,105583,R,180.0,29.6153319644,3,45.0,1079.0,23.0,1596.0,2,1
381,Clay,2020-02-10,106228,R,,26.4887063655,105550,L,185.0,29.735797399000003,3,69.0,807.0,27.0,1560.0,2,1
382,Clay,2020-02-10,106043,R,170.0,27.485284051999997,105643,L,190.0,29.3497604381,3,14.0,2325.0,87.0,666.0,2,1
383,Clay,2020-02-10,104655,R,180.0,34.108145106100004,105077,L,188.0,32.0657084189,3,48.0,1017.0,42.0,1130.0,2,1
384,Clay,2020-02-10,106329,L,,25.697467488,106432,R,,23.2388774812,3,92.0,634.0,31.0,1320.0,2,1
385,Clay,2020-02-10,105155,R,180.0,31.7070499658,106075,R,,27.266255989,3,145.0,373.0,129.0,405.0,2,1
386,Clay,2020-02-10,134770,R,,21.1362080767,106148,R,,26.8856947296,3,45.0,1079.0,88.0,664.0,2,1
387,Clay,2020-02-10,105583,R,180.0,29.6153319644,124079,R,,22.7926078029,3,23.0,1596.0,142.0,379.0,2,1
388,Clay,2020-02-10,106228,R,,26.4887063655,111513,R,,24.6926762491,3,69.0,807.0,35.0,1265.0,2,1
389,Clay,2020-02-10,105550,L,185.0,29.735797399000003,105487,L,,29.9520876112,3,27.0,1560.0,134.0,392.0,2,1
390,Clay,2020-02-10,105643,L,190.0,29.3497604381,106198,R,,26.6529774127,3,87.0,666.0,77.0,738.0,2,1
391,Clay,2020-02-10,104655,R,180.0,34.108145106100004,132283,R,,24.7529089665,3,48.0,1017.0,49.0,980.0,2,1
392,Clay,2020-02-10,105077,L,188.0,32.0657084189,104919,R,188.0,32.7419575633,3,42.0,1130.0,107.0,529.0,2,1
393,Clay,2020-02-10,106329,L,,25.697467488,144719,R,,22.7679671458,3,92.0,634.0,95.0,618.0,2,1
394,Clay,2020-02-10,106075,R,,27.266255989,144895,L,,20.8131416838,3,129.0,405.0,76.0,742.0,2,1
395,Clay,2020-02-10,105155,R,180.0,31.7070499658,207680,U,,19.154004106800002,3,145.0,373.0,471.0,65.0,2,1
396,Clay,2020-02-10,134770,R,,21.1362080767,104665,R,180.0,34.0479123888,3,45.0,1079.0,58.0,887.0,2,1
397,Clay,2020-02-10,106148,R,,26.8856947296,106065,R,,27.3620807666,3,88.0,664.0,73.0,758.0,2,1
398,Clay,2020-02-10,124079,R,,22.7926078029,106249,R,,26.349075975399998,3,142.0,379.0,175.0,286.0,2,1
399,Clay,2020-02-10,111513,R,,24.6926762491,202103,U,,21.4948665298,3,35.0,1265.0,239.0,197.0,2,1
400,Clay,2020-02-10,106228,R,,26.4887063655,106110,R,,27.0910335387,3,69.0,807.0,182.0,277.0,2,1
401,Clay,2020-02-10,105487,L,,29.9520876112,105413,R,180.0,30.3901437372,3,134.0,392.0,93.0,629.0,2,1
402,Hard,2020-02-10,106378,R,,25.0896646133,104312,R,190.0,35.9698836413,3,62.0,845.0,98.0,601.0,2,1
403,Hard,2020-02-10,104312,R,190.0,35.9698836413,105359,R,,30.6557152635,3,98.0,601.0,131.0,400.0,2,1
404,Hard,2020-02-10,106378,R,,25.0896646133,200175,R,,20.4462696783,3,62.0,845.0,54.0,921.0,2,1
405,Hard,2020-02-10,104312,R,190.0,35.9698836413,111442,R,,25.8097193703,3,98.0,601.0,63.0,843.0,2,1
406,Hard,2020-02-10,105359,R,,30.6557152635,124187,R,,22.4531143053,3,131.0,400.0,40.0,1152.0,2,1
407,Hard,2020-02-10,200175,R,,20.4462696783,200005,L,,21.626283367600003,3,54.0,921.0,43.0,1121.0,2,1
408,Hard,2020-02-10,106378,R,,25.0896646133,126952,R,,22.1902806297,3,62.0,845.0,84.0,672.0,2,1
409,Hard,2020-02-10,111442,R,,25.8097193703,104545,R,206.0,34.7926078029,3,63.0,843.0,18.0,1940.0,2,1
410,Hard,2020-02-10,104312,R,190.0,35.9698836413,105449,R,188.0,30.1300479124,3,98.0,601.0,75.0,745.0,2,1
411,Hard,2020-02-10,124187,R,,22.4531143053,106415,L,,24.372347707,3,40.0,1152.0,64.0,842.0,2,1
412,Hard,2020-02-10,105359,R,,30.6557152635,111815,L,,24.4681724846,3,131.0,400.0,59.0,885.0,2,1
413,Hard,2020-02-10,200175,R,,20.4462696783,103893,R,183.0,38.154688569499996,3,54.0,921.0,116.0,472.0,2,1
414,Hard,2020-02-10,200005,L,,21.626283367600003,106218,R,,26.5489390828,3,43.0,1121.0,113.0,483.0,2,1
415,Hard,2020-02-10,106378,R,,25.0896646133,136440,L,,25.7850787132,3,62.0,845.0,94.0,626.0,2,1
416,Hard,2020-02-10,126952,R,,22.1902806297,105683,R,196.0,29.1225188227,3,84.0,672.0,32.0,1305.0,2,1
417,Hard,2020-02-10,111442,R,,25.8097193703,103333,R,208.0,40.9500342231,3,63.0,843.0,122.0,436.0,2,1
418,Hard,2020-02-10,104312,R,190.0,35.9698836413,106000,R,172.0,27.726214921300002,3,98.0,601.0,100.0,594.0,2,1
419,Hard,2020-02-10,105449,R,188.0,30.1300479124,105815,R,,28.5557837098,3,75.0,745.0,53.0,923.0,2,1
420,Hard,2020-02-10,106415,L,,24.372347707,105967,R,,27.8631074606,3,64.0,842.0,114.0,480.0,2,1
421,Hard,2020-02-10,105359,R,,30.6557152635,104731,R,203.0,33.7330595483,3,131.0,400.0,120.0,445.0,2,1
422,Hard,2020-02-10,111815,L,,24.4681724846,208108,U,,19.961670089000002,3,59.0,885.0,,,2,1
423,Hard,2020-02-10,200175,R,,20.4462696783,126205,R,,22.735112936300002,3,54.0,921.0,70.0,778.0,2,1
424,Hard,2020-02-10,103893,R,183.0,38.154688569499996,105905,R,,28.046543463400003,3,116.0,472.0,159.0,328.0,2,1
